"dining_hall","day_of_week","meal","zone","item_name","protein_g","calories","source_url","scraped_at"
"tercero","Friday","Lunch","Purple Zone","Aggie Bar","9.96","178.96","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Lunch","Purple Zone","Plant Forward Aggie Bar","3.99","156.73","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Lunch","Pink Zone","Chocolate Ganache Swirl Cheesecake","4.25","313.55","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Lunch","Pink Zone","Plain Brownie","3.4","260.82","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Lunch","Pink Zone","Triple Chocolate Cookie","2.98","233.03","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Lunch","Pink Zone","Snickerdoodle Cookie","2.98","229.63","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Lunch","Pink Zone","Lemon Drop Cookie","1.99","155.92","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Lunch","Pink Zone","Chocolate Chip Cookie","2.29","188.81","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Red Zone","Grass-Fed Cheeseburger","27.09","487.81","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Red Zone","Impossible Buffalo Burger","24.0","519.49","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Red Zone","Curly Fries","2.69","313.17","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Yellow Zone","Seared White Fish with Tomato Caper Sauce","18.99","246.61","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Yellow Zone","Pepperoni Pizza","7.43","148.86","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Yellow Zone","Cheese Pizza","6.99","143.53","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Mushroom and Corn Quesadilla","11.9","371.64","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Cantina Corn Tortilla Chips","7.89","500.0","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Pico De Gallo","0.89","21.0","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Tomatillo Avocado Salsa","0.35","51.12","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Roasted House Salsa","0.98","30.01","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Mango Habanero Salsa","0.55","23.57","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Escabeche","0.62","31.53","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Blue Zone","Long-Life Noodles","6.51","247.43","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","Salad Bar","3.96","196.24","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","Deli Bar","18.87","288.67","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","Picnic Potato Salad","1.43","143.0","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","Jalapeño Popper Pasta Salad","5.0","386.0","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","Tuna Salad","18.41","272.7","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","Traditional Hummus","7.14","249.99","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","New England Clam Chowder","2.86","110.0","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Green Zone","Native 3 Sisters Bean Soup","2.2","66.0","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Purple Zone","Aggie Bar","9.96","178.96","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Purple Zone","Plant Forward Aggie Bar","3.99","156.73","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Pink Zone","Sticky Toffee Pudding Cake","3.15","199.5","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Pink Zone","Dutch Apple Coffee Cake","1.92","204.57","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Pink Zone","Triple Chocolate Cookie","2.98","233.03","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Pink Zone","Snickerdoodle Cookie","2.98","229.63","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Pink Zone","Lemon Drop Cookie","1.99","155.92","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"tercero","Friday","Dinner","Pink Zone","Oatmeal Raisin Cookie","2.98","176.33","https://housing.ucdavis.edu/dining/dining-commons/tercero/","2026-04-01T07:32:25.489567+00:00"
"cuarto","Monday","Breakfast","Red Zone","Sausage Egg and Cheese Muffin","16.06","468.52","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Yellow Zone","Scrambled Egg","10.86","138.75","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Yellow Zone","Chicken Breakfast Sausage","7.68","71.02","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Yellow Zone","Fried Tater Tots","2.7","312.64","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Yellow Zone","Welcome Back!",,,"https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Yellow Zone","Scrambled Tofu","12.93","130.84","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Green Zone","Oatmeal","0.51","14.81","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Green Zone","Boiled Eggs","7.12","81.17","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Green Zone","Sticky Rice","3.66","199.24","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Green Zone","Congee Rice Porridge","0.85","19.22","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Raised Chocolate Donut","5.67","419.29","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Old Fashioned Plain Donut","2.83","238.14","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Cinnamon Sugar Cake Donut","3.54","255.15","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Coconut Cake Donut","0.0","297.67","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Blueberry Danish","3.98","208.65","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Raspberry Peach Scone","4.99","239.55","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Banana Walnut Muffin","3.99","318.42","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Plain Bagel","9.25","328.94","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Breakfast","Pink Zone","Blueberry Bagel","9.93","397.91","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Blue Zone","Pepperoni & Cheese Pizza","9.19","220.88","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Blue Zone","BBQ Chicken Pizza","10.92","233.77","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Green Zone","Salad Bar","3.96","196.24","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Green Zone","Deli Bar","18.87","288.67","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Green Zone","Minestrone","1.63","37.0","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Green Zone","Masala Cauliflower Soup","1.32","66.0","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Purple Zone","Aggie Bar","9.96","178.96","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Purple Zone","Plant Forward Aggie Bar","3.99","156.73","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Lunch","Pink Zone","Chocolate Ganache Swirl Cheesecake","4.25","313.55","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Red Zone","Grass-Fed Cheeseburger","27.09","487.81","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Red Zone","Chipotle Black Bean Burger","19.9","578.96","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Red Zone","Curly Fries","2.69","313.17","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Yellow Zone","Korean Beef with Sticky Rice","36.23","443.8","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Yellow Zone","Chipotle Stew","5.12","260.39","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Blue Zone","Lemon Garlic Fried Chicken","46.31","369.8","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Blue Zone","Pepperoni & Cheese Pizza","9.19","220.88","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Blue Zone","Cheese Pizza","8.47","201.67","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Blue Zone","BBQ Chicken Pizza","10.92","233.77","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Green Zone","Salad Bar","3.96","196.24","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Green Zone","Deli Bar","18.87","288.67","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Green Zone","Minestrone","1.63","37.0","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Green Zone","Masala Cauliflower Soup","1.32","66.0","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Green Zone","Grilled Turkey and Swiss Sandwich","20.94","436.29","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Purple Zone","Aggie Bar","9.96","178.96","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Pink Zone","Strawberry Shortcake","2.66","306.13","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Pink Zone","Double Chocolate Cake","2.41","208.52","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Pink Zone","Dark Chocolate Cranberry Cookie","2.98","233.03","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Pink Zone","Macadamias with White Chocolate Chips Cookie","2.98","241.54","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Monday","Dinner","Pink Zone","Lemon Drop Cookie","1.99","155.92","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Tuesday","Breakfast","Red Zone","Chicken tenders with Biscuits & Gravy","38.7","708.16","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
"cuarto","Tuesday","Breakfast","Yellow Zone","Scrambled Egg","10.86","138.75","https://housing.ucdavis.edu/dining/dining-commons/cuarto/","2026-04-01T07:32:31.869329+00:00"
